2021-03-17 16:49:39	2:+25.110C
2021-03-17 16:49:42	2:+25.097C
2021-03-17 16:49:45	2:+25.091C
2021-03-17 16:49:48	2:+25.080C
2021-03-17 16:49:51	2:+25.073C
2021-03-17 16:49:54	2:+25.062C
2021-03-17 16:49:57	2:+25.052C
2021-03-17 16:50:00	2:+25.040C
2021-03-17 16:50:03	2:+25.036C
2021-03-17 16:50:06	2:+25.024C
2021-03-17 16:50:09	2:+25.011C
2021-03-17 16:50:13	2:+25.005C
2021-03-17 16:50:16	2:+24.996C
2021-03-17 16:50:19	2:+24.985C
2021-03-17 16:50:22	2:+24.978C
2021-03-17 16:50:25	2:+24.969C
2021-03-17 16:50:28	2:+24.962C
2021-03-17 16:50:31	2:+24.954C
2021-03-17 16:50:34	2:+24.945C
2021-03-17 16:50:37	2:+24.935C
2021-03-17 16:50:40	2:+24.928C
2021-03-17 16:50:43	2:+24.919C
2021-03-17 16:50:47	2:+24.910C
2021-03-17 16:50:50	2:+24.906C
2021-03-17 16:50:53	2:+24.898C
2021-03-17 16:50:56	2:+24.887C
2021-03-17 16:50:59	2:+24.876C
2021-03-17 16:51:02	2:+24.869C
2021-03-17 16:51:05	2:+24.862C
2021-03-17 16:51:08	2:+24.850C
2021-03-17 16:51:11	2:+24.842C
2021-03-17 16:51:14	2:+24.834C
2021-03-17 16:51:17	2:+24.824C
2021-03-17 16:51:20	2:+24.814C
2021-03-17 16:51:24	2:+24.812C
2021-03-17 16:51:27	2:+24.807C
2021-03-17 16:51:30	2:+24.798C
2021-03-17 16:51:33	2:+24.793C
2021-03-17 16:51:36	2:+24.781C
2021-03-17 16:51:39	2:+24.774C
2021-03-17 16:51:42	2:+24.766C
2021-03-17 16:51:45	2:+24.754C
2021-03-17 16:51:48	2:+24.746C
2021-03-17 16:51:51	2:+24.741C
2021-03-17 16:51:54	2:+24.733C
2021-03-17 16:51:58	2:+24.725C
2021-03-17 16:52:01	2:+24.716C
2021-03-17 16:52:04	2:+24.711C
2021-03-17 16:52:07	2:+24.702C
2021-03-17 16:52:10	2:+24.694C
2021-03-17 16:52:13	2:+24.686C
2021-03-17 16:52:16	2:+24.682C
2021-03-17 16:52:19	2:+24.675C
2021-03-17 16:52:22	2:+24.667C
2021-03-17 16:52:25	2:+24.662C
2021-03-17 16:52:28	2:+24.654C
2021-03-17 16:52:31	2:+24.646C
2021-03-17 16:52:35	2:+24.637C
2021-03-17 16:52:38	2:+24.635C
2021-03-17 16:52:41	2:+24.628C
2021-03-17 16:52:44	2:+24.621C
2021-03-17 16:52:47	2:+24.614C
2021-03-17 16:52:50	2:+24.607C
2021-03-17 16:52:53	2:+24.600C
2021-03-17 16:52:56	2:+24.592C
2021-03-17 16:52:59	2:+24.589C
2021-03-17 16:53:02	2:+24.579C
2021-03-17 16:53:05	2:+24.573C
2021-03-17 16:53:08	2:+24.564C
2021-03-17 16:53:12	2:+24.559C
2021-03-17 16:53:15	2:+24.554C
2021-03-17 16:53:18	2:+24.547C
2021-03-17 16:53:21	2:+24.536C
2021-03-17 16:53:24	2:+24.532C
2021-03-17 16:53:27	2:+24.531C
2021-03-17 16:53:30	2:+24.524C
2021-03-17 16:53:33	2:+24.519C
2021-03-17 16:53:36	2:+24.514C
2021-03-17 16:53:39	2:+24.506C
2021-03-17 16:53:42	2:+24.501C
2021-03-17 16:53:46	2:+24.495C
2021-03-17 16:53:49	2:+24.489C
2021-03-17 16:53:52	2:+24.484C
2021-03-17 16:53:55	2:+24.476C
2021-03-17 16:53:58	2:+24.472C
2021-03-17 16:54:01	2:+24.468C
2021-03-17 16:54:04	2:+24.460C
2021-03-17 16:54:07	2:+24.456C
2021-03-17 16:54:10	2:+24.449C
2021-03-17 16:54:13	2:+24.444C
2021-03-17 16:54:16	2:+24.437C
2021-03-17 16:54:19	2:+24.431C
2021-03-17 16:54:23	2:+24.425C
2021-03-17 16:54:26	2:+24.417C
2021-03-17 16:54:29	2:+24.412C
2021-03-17 16:54:32	2:+24.409C
2021-03-17 16:54:35	2:+24.403C
2021-03-17 16:54:38	2:+24.395C
2021-03-17 16:54:41	2:+24.393C
2021-03-17 16:54:44	2:+24.388C
2021-03-17 16:54:47	2:+24.383C
2021-03-17 16:54:50	2:+24.377C
2021-03-17 16:54:53	2:+24.370C
2021-03-17 16:54:57	2:+24.365C
2021-03-17 16:55:00	2:+24.360C
2021-03-17 16:55:03	2:+24.354C
2021-03-17 16:55:06	2:+24.352C
2021-03-17 16:55:09	2:+24.346C
2021-03-17 16:55:12	2:+24.342C
2021-03-17 16:55:15	2:+24.336C
2021-03-17 16:55:18	2:+24.331C
2021-03-17 16:55:21	2:+24.329C
2021-03-17 16:55:24	2:+24.320C
2021-03-17 16:55:27	2:+24.315C
2021-03-17 16:55:30	2:+24.310C
2021-03-17 16:55:34	2:+24.303C
2021-03-17 16:55:37	2:+24.299C
2021-03-17 16:55:40	2:+24.296C
2021-03-17 16:55:43	2:+24.291C
2021-03-17 16:55:46	2:+24.287C
2021-03-17 16:55:49	2:+24.283C
2021-03-17 16:55:52	2:+24.281C
2021-03-17 16:55:55	2:+24.275C
2021-03-17 16:55:58	2:+24.270C
2021-03-17 16:56:01	2:+24.266C
2021-03-17 16:56:04	2:+24.263C
2021-03-17 16:56:07	2:+24.256C
2021-03-17 16:56:11	2:+24.253C
2021-03-17 16:56:14	2:+24.246C
2021-03-17 16:56:17	2:+24.245C
2021-03-17 16:56:20	2:+24.240C
2021-03-17 16:56:23	2:+24.237C
2021-03-17 16:56:26	2:+24.233C
2021-03-17 16:56:29	2:+24.226C
2021-03-17 16:56:32	2:+24.223C
2021-03-17 16:56:35	2:+24.216C
2021-03-17 16:56:38	2:+24.211C
2021-03-17 16:56:41	2:+24.207C
2021-03-17 16:56:45	2:+24.205C
2021-03-17 16:56:48	2:+24.199C
2021-03-17 16:56:51	2:+24.194C
2021-03-17 16:56:54	2:+24.189C
2021-03-17 16:56:57	2:+24.188C
2021-03-17 16:57:00	2:+24.185C
2021-03-17 16:57:03	2:+24.178C
2021-03-17 16:57:06	2:+24.175C
2021-03-17 16:57:09	2:+24.171C
2021-03-17 16:57:12	2:+24.163C
2021-03-17 16:57:15	2:+24.159C
2021-03-17 16:57:18	2:+24.156C
2021-03-17 16:57:22	2:+24.151C
2021-03-17 16:57:25	2:+24.148C
2021-03-17 16:57:28	2:+24.146C
2021-03-17 16:57:31	2:+24.140C
2021-03-17 16:57:34	2:+24.138C
2021-03-17 16:57:37	2:+24.136C
2021-03-17 16:57:40	2:+24.131C
2021-03-17 16:57:43	2:+24.129C
2021-03-17 16:57:46	2:+24.128C
2021-03-17 16:57:49	2:+24.123C
2021-03-17 16:57:52	2:+24.123C
2021-03-17 16:57:56	2:+24.117C
2021-03-17 16:57:59	2:+24.114C
2021-03-17 16:58:02	2:+24.110C
2021-03-17 16:58:05	2:+24.105C
2021-03-17 16:58:08	2:+24.101C
2021-03-17 16:58:11	2:+24.099C
2021-03-17 16:58:14	2:+24.094C
2021-03-17 16:58:17	2:+24.089C
2021-03-17 16:58:20	2:+24.086C
2021-03-17 16:58:23	2:+24.081C
2021-03-17 16:58:26	2:+24.077C
2021-03-17 16:58:29	2:+24.075C
2021-03-17 16:58:33	2:+24.070C
2021-03-17 16:58:36	2:+24.069C
2021-03-17 16:58:39	2:+24.064C
2021-03-17 16:58:42	2:+24.061C
2021-03-17 16:58:45	2:+24.058C
2021-03-17 16:58:48	2:+24.053C
2021-03-17 16:58:51	2:+24.048C
2021-03-17 16:58:54	2:+24.048C
2021-03-17 16:58:57	2:+24.046C
2021-03-17 16:59:00	2:+24.041C
2021-03-17 16:59:03	2:+24.037C
2021-03-17 16:59:07	2:+24.035C
2021-03-17 16:59:10	2:+24.030C
2021-03-17 16:59:13	2:+24.026C
2021-03-17 16:59:16	2:+24.024C
2021-03-17 16:59:19	2:+24.019C
2021-03-17 16:59:22	2:+24.019C
2021-03-17 16:59:25	2:+24.016C
2021-03-17 16:59:28	2:+24.012C
2021-03-17 16:59:31	2:+24.010C
2021-03-17 16:59:34	2:+24.008C
2021-03-17 16:59:37	2:+24.004C
2021-03-17 16:59:40	2:+23.999C
2021-03-17 16:59:44	2:+23.997C
2021-03-17 16:59:47	2:+23.996C
2021-03-17 16:59:50	2:+23.993C
2021-03-17 16:59:53	2:+23.988C
2021-03-17 16:59:56	2:+23.985C
2021-03-17 16:59:59	2:+23.979C
2021-03-17 17:00:02	2:+23.975C
2021-03-17 17:00:05	2:+23.975C
2021-03-17 17:00:08	2:+23.971C
2021-03-17 17:00:11	2:+23.970C
2021-03-17 17:00:14	2:+23.968C
2021-03-17 17:00:17	2:+23.964C
2021-03-17 17:00:21	2:+23.963C
2021-03-17 17:00:24	2:+23.956C
2021-03-17 17:00:27	2:+23.955C
2021-03-17 17:00:30	2:+23.947C
2021-03-17 17:00:33	2:+23.942C
2021-03-17 17:00:36	2:+23.942C
2021-03-17 17:00:39	2:+23.938C
2021-03-17 17:00:42	2:+23.932C
2021-03-17 17:00:45	2:+23.928C
